rank,enumeration_date,years_open,type,practice_name,specialty,address,city,state,zip,phone,check_meta_ads,check_google_ads,npi
986,2006-06-23,19.9,Individual,MATTHEW GLOVER,Cardiology,4612 N HABANA AVE,TAMPA,FL,33614,813-875-9000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MATTHEW%20GLOVER,https://adstransparency.google.com/?region=US&query=MATTHEW%20GLOVER,1760418594
987,2006-06-23,19.9,Individual,ANTHONY GOLDMAN,Cardiology,4612 N HABANA AVE,TAMPA,FL,33614,813-875-9000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ANTHONY%20GOLDMAN,https://adstransparency.google.com/?region=US&query=ANTHONY%20GOLDMAN,1871529693
988,2006-06-22,19.9,Individual,HUMBERTO COTO,Cardiology,7001 N DALE MABRY HWY STE 10,TAMPA,FL,33614,813-558-8828,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=HUMBERTO%20COTO,https://adstransparency.google.com/?region=US&query=HUMBERTO%20COTO,1306882824
989,2006-06-22,19.9,Individual,JAMES IRWIN,Cardiology,16105 N FLORIDA AVE STE E,LUTZ,FL,33549,813-644-4572,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JAMES%20IRWIN,https://adstransparency.google.com/?region=US&query=JAMES%20IRWIN,1669418901
990,2006-06-21,19.9,Individual,PEGGY COFFEY,Psychiatry,13000 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-972-2000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=PEGGY%20COFFEY,https://adstransparency.google.com/?region=US&query=PEGGY%20COFFEY,1558307405
991,2006-06-20,19.9,Individual,JOEY ANCHETA,Primary Care,6826 W LINEBAUGH AVE,TAMPA,FL,33625,813-388-2935,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JOEY%20ANCHETA,https://adstransparency.google.com/?region=US&query=JOEY%20ANCHETA,1841235926
992,2006-06-19,19.9,Individual,BENGT HERWEG,Cardiology,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-259-0660,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=BENGT%20HERWEG,https://adstransparency.google.com/?region=US&query=BENGT%20HERWEG,1104861319
993,2006-06-19,19.9,Individual,ARZU ILERCIL,Cardiology,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-974-2201,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ARZU%20ILERCIL,https://adstransparency.google.com/?region=US&query=ARZU%20ILERCIL,1447295639
994,2006-06-19,19.9,Individual,JAN LANOUETTE,OB-GYN,2 TAMPA GENERAL CIR FL 6,TAMPA,FL,33606,813-974-2201,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JAN%20LANOUETTE,https://adstransparency.google.com/?region=US&query=JAN%20LANOUETTE,1275578635
995,2006-06-17,19.9,Org,PINELLAS EKG INTERPRETERS INC,Cardiology,323 JEFFORDS ST,CLEARWATER,FL,33756,727-462-7000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=PINELLAS%20EKG%20INTERPRETERS%20INC,https://adstransparency.google.com/?region=US&query=PINELLAS%20EKG%20INTERPRETERS%20INC,1013952977
996,2006-06-17,19.9,Individual,MALINDA MOUSSA,OB-GYN,1361 13TH AVE S STE 110&190,JACKSONVILLE BEACH,FL,32250,904-247-5514,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MALINDA%20MOUSSA,https://adstransparency.google.com/?region=US&query=MALINDA%20MOUSSA,1801831698
997,2006-06-17,19.9,Individual,BARBARA PEEPLES,OB-GYN,1375 ROBERTS DR STE 206,JACKSONVILLE BEACH,FL,32250,904-247-1456,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=BARBARA%20PEEPLES,https://adstransparency.google.com/?region=US&query=BARBARA%20PEEPLES,1841235728
998,2006-06-15,19.9,Individual,JUAN ANGEL,Primary Care,2810 W SAINT ISABEL ST,TAMPA,FL,33607,813-890-8004,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JUAN%20ANGEL,https://adstransparency.google.com/?region=US&query=JUAN%20ANGEL,1336183748
999,2006-06-15,19.9,Individual,LINDA CHASE,OB-GYN,4321 N MACDILL AVE STE 405,TAMPA,FL,33607,813-874-0430,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=LINDA%20CHASE,https://adstransparency.google.com/?region=US&query=LINDA%20CHASE,1043254550
1000,2006-06-15,19.9,Individual,MITCHEL HOFFMAN,OB-GYN,2 TAMPA GENERAL CIR FL 4,TAMPA,FL,33606,813-259-8597,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MITCHEL%20HOFFMAN,https://adstransparency.google.com/?region=US&query=MITCHEL%20HOFFMAN,1366486870
1001,2006-06-14,19.9,Individual,GERARDO PALACIOS,Gastroenterology,1004 W LINEBAUGH AVE,TAMPA,FL,33612,813-932-3132,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=GERARDO%20PALACIOS,https://adstransparency.google.com/?region=US&query=GERARDO%20PALACIOS,1144263427
1002,2006-06-13,19.9,Individual,ANGELO FERNANDES,Gastroenterology,3000 MEDICAL PARK DR STE 500,TAMPA,FL,33613,813-615-7028,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ANGELO%20FERNANDES,https://adstransparency.google.com/?region=US&query=ANGELO%20FERNANDES,1316980071
1003,2006-06-12,20.0,Individual,JOHN ARMSTRONG,Primary Care,2810 W SAINT ISABEL ST STE 201,TAMPA,FL,33607,813-890-8004,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JOHN%20ARMSTRONG,https://adstransparency.google.com/?region=US&query=JOHN%20ARMSTRONG,1194767335
1004,2006-06-12,20.0,Individual,BARBARA BACHMAN,Gastroenterology,13000 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-972-2000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=BARBARA%20BACHMAN,https://adstransparency.google.com/?region=US&query=BARBARA%20BACHMAN,1447292602
1005,2006-06-12,20.0,Individual,ADNAN MUHAMMAD,Gastroenterology,3000 MEDICAL PARK DR STE 500,TAMPA,FL,33613,813-615-7028,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ADNAN%20MUHAMMAD,https://adstransparency.google.com/?region=US&query=ADNAN%20MUHAMMAD,1942242938
1006,2006-06-11,20.0,Org,ROBERT BRAUNER MD PL,OB-GYN,13601 BRUCE B DOWNS BLVD,TAMPA,FL,33613,813-979-9100,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ROBERT%20BRAUNER%20MD%20PL,https://adstransparency.google.com/?region=US&query=ROBERT%20BRAUNER%20MD%20PL,1861434417
1007,2006-06-11,20.0,Individual,ADNAN ARSLANAGIC,Primary Care,2810 W SAINT ISABEL ST,TAMPA,FL,33607,813-890-8004,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ADNAN%20ARSLANAGIC,https://adstransparency.google.com/?region=US&query=ADNAN%20ARSLANAGIC,1154363729
1008,2006-06-11,20.0,Individual,ROBERT FURR,OB-GYN,2701 W DR MARTIN LUTHER KING JR BLVD,TAMPA,FL,33607,813-738-6690,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ROBERT%20FURR,https://adstransparency.google.com/?region=US&query=ROBERT%20FURR,1972545408
1009,2006-06-10,20.0,Individual,XAVIER PRIDA,Cardiology,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-259-0600,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=XAVIER%20PRIDA,https://adstransparency.google.com/?region=US&query=XAVIER%20PRIDA,1780626465
1010,2006-06-10,20.0,Individual,JOSE FERREIRA,Psychiatry,508 S HABANA AVE,TAMPA,FL,33609,813-873-7367,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JOSE%20FERREIRA,https://adstransparency.google.com/?region=US&query=JOSE%20FERREIRA,1861433559
1011,2006-06-09,20.0,Individual,SAMUEL AGRESTA,Primary Care,12902 MAGNOLIA DR,TAMPA,FL,33612,813-745-5768,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=SAMUEL%20AGRESTA,https://adstransparency.google.com/?region=US&query=SAMUEL%20AGRESTA,1043251457
1012,2006-06-09,20.0,Individual,ENA ANDREWS,Psychiatry,2727 W DR MLK BLVD STE 700,TAMPA,FL,33607,727-532-0002,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ENA%20ANDREWS,https://adstransparency.google.com/?region=US&query=ENA%20ANDREWS,1962443143
1013,2006-06-08,20.0,Org,UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,Endocrinology,13330 USF LAUREL DR,TAMPA,FL,33612,813-974-2201,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=UNIVERSITY%20MEDICAL%20SERVICE%20ASSOCIATION%20INC,https://adstransparency.google.com/?region=US&query=UNIVERSITY%20MEDICAL%20SERVICE%20ASSOCIATION%20INC,1245270164
1014,2006-06-08,20.0,Individual,ROBERT HARIMAN,Cardiology,13000 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-972-2000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ROBERT%20HARIMAN,https://adstransparency.google.com/?region=US&query=ROBERT%20HARIMAN,1548200165
1015,2006-06-07,20.0,Org,BAY AREA HOSPITALISTS PA,Primary Care,2810 W SAINT ISABEL ST STE 201,TAMPA,FL,33607,813-890-8004,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=BAY%20AREA%20HOSPITALISTS%20PA,https://adstransparency.google.com/?region=US&query=BAY%20AREA%20HOSPITALISTS%20PA,1457391948
1016,2006-06-07,20.0,Org,"GERARDO F. PALACIOS, M.D. P. A.",Gastroenterology,1004 W LINEBAUGH AVE,TAMPA,FL,33612,813-932-3132,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=GERARDO%20F.%20PALACIOS%2C%20M.D.%20P.%20A.,https://adstransparency.google.com/?region=US&query=GERARDO%20F.%20PALACIOS%2C%20M.D.%20P.%20A.,1104866607
1017,2006-06-07,20.0,Org,UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,OB-GYN,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-974-2201,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=UNIVERSITY%20MEDICAL%20SERVICE%20ASSOCIATION%20INC,https://adstransparency.google.com/?region=US&query=UNIVERSITY%20MEDICAL%20SERVICE%20ASSOCIATION%20INC,1326088295
1018,2006-06-07,20.0,Individual,JOSE CRUZ,Primary Care,4730 N HABANA AVE STE 300,TAMPA,FL,33614,813-876-7700,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JOSE%20CRUZ,https://adstransparency.google.com/?region=US&query=JOSE%20CRUZ,1841230240
1019,2006-06-06,20.0,Individual,GEORGE DAVIS,Primary Care,13311 N 56TH ST,TAMPA,FL,33617,813-899-2015,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=GEORGE%20DAVIS,https://adstransparency.google.com/?region=US&query=GEORGE%20DAVIS,1740229558
1020,2006-06-05,20.0,Individual,STEPHANIE BENEDICT,Primary Care,303 E ALTAMONTE DR STE 1000,ALTAMONTE SPRINGS,FL,32701,407-349-7917,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=STEPHANIE%20BENEDICT,https://adstransparency.google.com/?region=US&query=STEPHANIE%20BENEDICT,1790724029
1021,2006-06-05,20.0,Individual,HAROLD BIVINS,OB-GYN,14710 BRUCE B DOWNS BLVD,TAMPA,FL,33613,813-738-6691,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=HAROLD%20BIVINS,https://adstransparency.google.com/?region=US&query=HAROLD%20BIVINS,1841239753
1022,2006-06-04,20.0,Individual,AMBREEN QURESHI,Endocrinology,508 S HABANA AVE STE 360,TAMPA,FL,33609,813-474-3636,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=AMBREEN%20QURESHI,https://adstransparency.google.com/?region=US&query=AMBREEN%20QURESHI,1164460788
1023,2006-06-03,20.0,Individual,VIMESH MITHANI,Cardiology,2676 W LAKE RD,PALM HARBOR,FL,34684,727-786-1000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=VIMESH%20MITHANI,https://adstransparency.google.com/?region=US&query=VIMESH%20MITHANI,1407894132
1024,2006-06-03,20.0,Individual,LENNOX HOYTE,OB-GYN,12901 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-259-8500,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=LENNOX%20HOYTE,https://adstransparency.google.com/?region=US&query=LENNOX%20HOYTE,1417995465
1025,2006-06-03,20.0,Individual,DEBORAH BURKE,Psychiatry,5 TAMPA GENERAL CIR,TAMPA,FL,33606,813-866-1600,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=DEBORAH%20BURKE,https://adstransparency.google.com/?region=US&query=DEBORAH%20BURKE,1780622662
1026,2006-06-02,20.0,Individual,GLENN CATALANO,Psychiatry,13000 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-631-7122,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=GLENN%20CATALANO,https://adstransparency.google.com/?region=US&query=GLENN%20CATALANO,1821036971
1027,2006-05-31,20.0,Org,UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,OB-GYN,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-259-8500,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=UNIVERSITY%20MEDICAL%20SERVICE%20ASSOCIATION%20INC,https://adstransparency.google.com/?region=US&query=UNIVERSITY%20MEDICAL%20SERVICE%20ASSOCIATION%20INC,1629015797
1028,2006-05-30,20.0,Individual,IMAD NAKSHABENDI,Gastroenterology,671 S KINGS AVE,BRANDON,FL,33511,813-972-3750,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=IMAD%20NAKSHABENDI,https://adstransparency.google.com/?region=US&query=IMAD%20NAKSHABENDI,1689621054
1029,2006-05-28,20.0,Org,"WEST COAST NEONATOLOGY, INC.",OB-GYN,601 5TH ST S,ST PETERSBURG,FL,33701,727-767-4313,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=WEST%20COAST%20NEONATOLOGY%2C%20INC.,https://adstransparency.google.com/?region=US&query=WEST%20COAST%20NEONATOLOGY%2C%20INC.,1225085715
1030,2006-05-27,20.0,Individual,AMR ABOUZIED,Primary Care,2810 W SAINT ISABEL ST,TAMPA,FL,33607,813-890-8004,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=AMR%20ABOUZIED,https://adstransparency.google.com/?region=US&query=AMR%20ABOUZIED,1295782084
1031,2006-05-27,20.0,Individual,ALLAND FRY,OB-GYN,13601 BRUCE B DOWNS BLVD,TAMPA,FL,33613,813-971-6909,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ALLAND%20FRY,https://adstransparency.google.com/?region=US&query=ALLAND%20FRY,1891742805
1032,2006-05-26,20.0,Individual,AUGUSTINE AGOCHA,Cardiology,3000 MEDICAL PARK DR STE 300,TAMPA,FL,33613,813-497-9661,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=AUGUSTINE%20AGOCHA,https://adstransparency.google.com/?region=US&query=AUGUSTINE%20AGOCHA,1003863135
1033,2006-05-25,20.0,Org,"BONNIE R. SAKS, MD & ASSOCIATES",Psychiatry,3333 W KENNEDY BLVD,TAMPA,FL,33609,813-354-9444,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=BONNIE%20R.%20SAKS%2C%20MD%20%26%20ASSOCIATES,https://adstransparency.google.com/?region=US&query=BONNIE%20R.%20SAKS%2C%20MD%20%26%20ASSOCIATES,1417903493
1034,2006-05-24,20.0,Individual,GORDON MCNEAL,OB-GYN,12880 COMMODITY PL,TAMPA,FL,33626,877-872-5788,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=GORDON%20MCNEAL,https://adstransparency.google.com/?region=US&query=GORDON%20MCNEAL,1053366229
1035,2006-05-24,20.0,Individual,SHARON RUFFI,OB-GYN,2818 WEST VIRGINIA AVE,TAMPA,FL,33607,813-872-8551,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=SHARON%20RUFFI,https://adstransparency.google.com/?region=US&query=SHARON%20RUFFI,1003861295
1036,2006-05-23,20.0,Individual,JEFFREY ABRAHAM,Primary Care,1042 ROYAL PASS RD,TAMPA,FL,33602,727-398-6661,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JEFFREY%20ABRAHAM,https://adstransparency.google.com/?region=US&query=JEFFREY%20ABRAHAM,1396790937
1037,2006-05-19,20.0,Org,AXIOM MEDICAL CLINIC LLC,Primary Care,9507 ANDERSON RD,TAMPA,FL,33634,813-319-1330,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=AXIOM%20MEDICAL%20CLINIC%20LLC,https://adstransparency.google.com/?region=US&query=AXIOM%20MEDICAL%20CLINIC%20LLC,1750335329
1038,2006-05-19,20.0,Individual,KANTILAL BHADJA,Primary Care,3010 W AZEELE ST STE 100,TAMPA,FL,33609,813-251-0194,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=KANTILAL%20BHADJA,https://adstransparency.google.com/?region=US&query=KANTILAL%20BHADJA,1033162052
1039,2006-05-19,20.0,Individual,RAMESH ASHWATH,Gastroenterology,1130 KYLE WOOD LN,BRANDON,FL,33511,813-600-5423,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=RAMESH%20ASHWATH,https://adstransparency.google.com/?region=US&query=RAMESH%20ASHWATH,1386698074
1040,2006-05-19,20.0,Individual,SHAYNE PLOSKER,OB-GYN,4 COLUMBIA DR,TAMPA,FL,33606,813-259-8500,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=SHAYNE%20PLOSKER,https://adstransparency.google.com/?region=US&query=SHAYNE%20PLOSKER,1801849617
1041,2006-05-18,20.0,Individual,FABIO LEONELLI,Cardiology,12901 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-259-0600,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=FABIO%20LEONELLI,https://adstransparency.google.com/?region=US&query=FABIO%20LEONELLI,1215980206
1042,2006-05-17,20.0,Individual,COLIN BEACH,Primary Care,15285 AMBERLY DR,TAMPA,FL,33647,813-979-6978,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=COLIN%20BEACH,https://adstransparency.google.com/?region=US&query=COLIN%20BEACH,1790737898
1043,2006-05-17,20.0,Individual,AMANDA HORTON,OB-GYN,13601 BRUCE B DOWNS BLVD STE 250,TAMPA,FL,33613,813-291-2623,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=AMANDA%20HORTON,https://adstransparency.google.com/?region=US&query=AMANDA%20HORTON,1730131509
1044,2006-05-17,20.0,Individual,ALFONSO CHEN,Psychiatry,14505 BRUCE B DOWNS BLVD,TAMPA,FL,33613,813-971-5533,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ALFONSO%20CHEN,https://adstransparency.google.com/?region=US&query=ALFONSO%20CHEN,1649222514
